date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-12-16,5,-2,0.0,2.8,1,69,01:36 PM,03:42 AM,09:00 AM,04:51 PM,1,-3,2,-3,33,89,98,0.9,1011,5,10,241,20,London
2010-12-17,0,-4,0.1,5.8,1,76,01:59 PM,04:52 AM,09:01 AM,04:52 PM,-5,-8,-3,-8,23,23,88,0.1,998,0,9,287,15,London
2010-12-18,1,-5,4.5,1.9,1,84,02:29 PM,06:03 AM,09:02 AM,04:52 PM,-3,-6,-2,-6,20,78,97,5.3,993,1,6,188,11,London
2010-12-19,0,-6,0.4,1.9,1,91,03:09 PM,07:13 AM,09:03 AM,04:52 PM,-3,-7,-2,-7,26,59,98,0.5,995,0,7,158,15,London
2010-12-20,0,-9,1.6,3.8,1,98,04:01 PM,08:17 AM,09:03 AM,04:53 PM,-4,-8,-3,-8,24,56,97,1.9,1001,0,2,85,13,London
2010-12-21,1,-1,0.9,1.9,1,100,05:07 PM,09:12 AM,09:04 AM,04:53 PM,0,-4,0,-4,23,85,99,2.6,1003,1,5,44,13,London
2010-12-22,1,-2,1.4,1.9,1,87,06:22 PM,09:55 AM,09:04 AM,04:54 PM,0,-3,0,-3,20,85,99,1.9,1005,1,6,113,12,London
2010-12-23,0,-3,0.0,3.8,1,80,07:45 PM,10:29 AM,09:05 AM,04:54 PM,-2,-8,-2,-8,40,38,96,0.0,1010,0,10,5,22,London
2010-12-24,0,-3,0.0,1.9,1,73,09:08 PM,10:56 AM,09:05 AM,04:55 PM,-2,-7,-2,-7,31,66,98,0.0,1018,0,10,339,17,London
2010-12-25,-1,-5,0.1,5.8,1,66,10:31 PM,11:19 AM,09:05 AM,04:56 PM,-3,-7,-3,-7,18,53,96,0.1,1027,-1,5,316,10,London
2010-12-26,1,-4,0.0,5.8,2,58,11:53 PM,11:38 AM,09:06 AM,04:56 PM,-3,-6,-2,-6,20,33,91,0.0,1027,1,10,265,10,London
2010-12-27,2,0,0.0,1.9,1,51,No moonrise,11:57 AM,09:06 AM,04:57 PM,0,-4,1,-4,28,74,97,0.1,1018,2,10,164,15,London
2010-12-28,4,1,0.0,1.9,1,44,01:14 AM,12:16 PM,09:06 AM,04:58 PM,3,-0,3,-0,21,100,100,9.7,1014,4,5,165,11,London
2010-12-29,6,5,0.0,1.9,2,36,02:35 AM,12:38 PM,09:06 AM,04:59 PM,5,4,5,4,12,97,100,1.8,1019,6,2,164,6,London
2010-12-30,6,5,0.0,3.9,2,29,03:56 AM,01:04 PM,09:06 AM,05:00 PM,5,3,6,3,14,80,96,0.8,1024,6,4,92,9,London
2010-12-31,7,2,0.0,5.8,1,25,05:15 AM,01:37 PM,09:06 AM,05:01 PM,3,2,4,2,9,61,96,0.2,1026,7,3,150,5,London
2011-01-01,6,2,0.0,2.0,1,15,06:29 AM,02:19 PM,09:06 AM,05:02 PM,3,1,4,1,18,85,96,0.6,1024,6,6,195,11,London
2011-01-02,3,-1,0.0,5.8,1,7,07:33 AM,03:12 PM,09:06 AM,05:03 PM,-0,-3,1,-3,17,21,94,0.0,1028,3,6,259,10,London
2011-01-03,3,-2,0.0,5.8,1,0,08:25 AM,04:14 PM,09:06 AM,05:04 PM,-2,-2,-0,-2,11,40,88,0.0,1024,3,7,237,6,London
2011-01-04,4,-1,0.0,3.9,1,0,09:05 AM,05:24 PM,09:06 AM,05:05 PM,1,-2,1,-2,21,65,97,0.1,1014,4,5,203,11,London
2011-01-05,5,1,0.0,3.9,1,0,09:36 AM,06:35 PM,09:06 AM,05:06 PM,3,-1,4,-1,33,77,96,1.4,1001,5,8,192,19,London
2011-01-06,3,-2,0.0,2.0,1,7,09:59 AM,07:46 PM,09:05 AM,05:08 PM,2,0,2,0,14,79,98,14.2,995,3,5,229,8,London
2011-01-07,9,-3,0.0,2.0,2,14,10:19 AM,08:56 PM,09:05 AM,05:09 PM,5,2,5,2,27,79,97,3.3,1000,9,7,135,16,London
2011-01-08,9,2,0.0,2.0,2,21,10:35 AM,10:04 PM,09:04 AM,05:10 PM,5,3,6,3,36,66,94,2.4,997,9,9,222,22,London
2011-01-09,6,0,0.0,5.8,2,29,10:51 AM,11:11 PM,09:04 AM,05:12 PM,1,-2,2,-2,28,12,93,0.0,1011,6,9,242,16,London
2011-01-10,7,1,0.0,2.0,1,36,11:06 AM,No moonset,09:03 AM,05:13 PM,3,-1,4,-1,35,63,96,0.7,1013,7,7,179,20,London
2011-01-11,7,2,0.0,2.0,2,43,11:22 AM,12:17 AM,09:03 AM,05:14 PM,4,1,5,1,31,81,95,6.9,1005,7,8,251,18,London
2011-01-12,11,2,0.0,2.0,2,51,11:40 AM,01:25 AM,09:02 AM,05:16 PM,7,4,7,4,34,97,98,7.2,1011,11,6,210,20,London
2011-01-13,12,10,0.0,2.0,3,58,12:00 PM,02:33 AM,09:01 AM,05:17 PM,10,8,11,8,36,91,97,6.2,1010,12,10,222,22,London
2011-01-14,11,7,0.0,3.9,2,65,12:26 PM,03:43 AM,09:01 AM,05:19 PM,9,6,10,6,38,73,96,4.1,1009,11,9,221,23,London
2011-01-15,9,6,0.0,3.1,2,72,01:01 PM,04:52 AM,09:00 AM,05:20 PM,8,5,8,5,40,88,96,0.3,1015,9,9,207,24,London
2011-01-16,11,9,0.0,3.2,2,80,01:46 PM,05:58 AM,08:59 AM,05:22 PM,9,6,10,6,40,86,95,0.8,1016,11,8,201,25,London
2011-01-17,9,4,0.0,3.2,2,87,02:45 PM,06:58 AM,08:58 AM,05:24 PM,7,6,7,6,14,94,98,12.6,1019,9,4,140,9,London
2011-01-18,5,2,0.0,8.7,1,94,03:56 PM,07:47 AM,08:57 AM,05:25 PM,3,-0,3,-0,24,49,97,2.9,1026,5,10,209,14,London
2011-01-19,5,0,0.0,6.9,1,100,05:17 PM,08:26 AM,08:56 AM,05:27 PM,1,-2,2,-2,23,50,96,0.0,1034,5,8,329,13,London
2011-01-20,5,0,0.0,5.1,1,100,06:42 PM,08:57 AM,08:55 AM,05:28 PM,2,-1,2,-1,20,73,95,0.1,1035,5,10,347,12,London
2011-01-21,4,-1,0.0,8.7,1,84,08:08 PM,09:22 AM,08:54 AM,05:30 PM,-1,-2,1,-2,17,41,91,0.0,1038,4,5,304,10,London
2011-01-22,4,-1,0.0,3.3,1,77,09:34 PM,09:44 AM,08:53 AM,05:32 PM,1,-3,2,-3,28,75,94,1.1,1037,4,6,173,16,London
2011-01-23,7,3,0.0,3.3,2,69,10:58 PM,10:03 AM,08:52 AM,05:34 PM,4,1,5,1,28,86,98,0.4,1034,7,9,267,17,London
2011-01-24,6,3,0.0,6.9,1,62,No moonrise,10:23 AM,08:50 AM,05:35 PM,4,1,5,1,24,71,95,0.3,1031,6,9,328,15,London
2011-01-25,8,2,0.0,3.3,2,55,12:22 AM,10:44 AM,08:49 AM,05:37 PM,4,1,5,1,27,89,97,0.9,1018,8,9,280,16,London
2011-01-26,6,1,0.0,3.3,2,48,01:45 AM,11:10 AM,08:48 AM,05:39 PM,4,1,5,1,25,82,97,3.2,1010,6,5,58,16,London
2011-01-27,4,-2,0.3,3.4,1,40,03:05 AM,11:40 AM,08:46 AM,05:41 PM,-2,-5,0,-5,31,47,87,0.3,1021,4,9,40,19,London
2011-01-28,2,-2,0.0,8.7,2,33,04:19 AM,12:18 PM,08:45 AM,05:42 PM,-4,-6,-1,-6,29,34,81,0.0,1023,2,10,47,18,London
2011-01-29,2,-3,0.0,6.9,1,26,05:26 AM,01:07 PM,08:44 AM,05:44 PM,-2,-5,-0,-5,23,55,87,0.0,1023,2,10,30,15,London
2011-01-30,4,-3,0.0,8.7,1,19,06:21 AM,02:05 PM,08:42 AM,05:46 PM,-2,-4,-0,-4,26,35,91,0.0,1023,4,8,35,14,London
2011-01-31,7,-2,0.0,8.7,1,15,07:04 AM,03:11 PM,08:41 AM,05:48 PM,-1,-1,1,-1,11,9,87,0.0,1025,7,7,111,6,London
2011-02-01,6,-4,0.0,5.2,1,0,07:38 AM,04:21 PM,08:39 AM,05:49 PM,-0,-3,1,-3,26,51,93,0.1,1025,6,9,242,14,London
2011-02-02,8,1,0.0,5.2,2,0,08:03 AM,05:32 PM,08:38 AM,05:51 PM,4,1,5,1,33,52,95,0.2,1024,8,8,220,19,London
2011-02-03,8,2,0.0,8.7,3,0,08:24 AM,06:41 PM,08:36 AM,05:53 PM,4,2,5,2,34,39,92,0.0,1023,8,10,234,19,London
2011-02-04,10,6,0.0,3.5,2,3,08:42 AM,07:50 PM,08:34 AM,05:55 PM,8,4,9,4,52,85,95,0.3,1016,10,10,225,31,London
2011-02-05,12,9,0.0,3.5,3,11,08:58 AM,08:57 PM,08:33 AM,05:57 PM,9,6,10,6,49,77,93,0.5,1017,12,9,225,31,London
2011-02-06,10,8,0.0,3.5,2,18,09:13 AM,10:04 PM,08:31 AM,05:58 PM,8,5,9,5,41,67,93,0.5,1019,10,8,216,26,London
2011-02-07,10,6,0.0,6.5,2,26,09:29 AM,11:11 PM,08:29 AM,06:00 PM,6,3,7,3,39,65,93,0.3,1015,10,9,224,24,London
2011-02-08,10,2,0.0,9.7,2,33,09:46 AM,No moonset,08:28 AM,06:02 PM,4,3,5,3,16,8,89,0.0,1022,10,8,212,9,London
2011-02-09,10,4,0.0,9.8,2,41,10:05 AM,12:18 AM,08:26 AM,06:04 PM,5,3,6,3,24,54,92,0.0,1018,10,10,167,14,London
2011-02-10,9,5,0.0,4.9,2,48,10:28 AM,01:26 AM,08:24 AM,06:06 PM,7,5,7,5,23,87,98,7.5,1013,9,8,206,13,London
2011-02-11,11,8,0.0,4.9,2,56,10:58 AM,02:34 AM,08:22 AM,06:07 PM,9,7,9,7,20,84,97,1.4,1011,11,5,214,13,London
2011-02-12,10,5,0.0,9.9,2,64,11:37 AM,03:40 AM,08:21 AM,06:09 PM,7,6,8,6,20,59,92,2.4,1011,10,7,236,13,London
2011-02-13,8,4,0.0,5.0,2,71,12:27 PM,04:41 AM,08:19 AM,06:11 PM,5,2,6,2,35,89,95,5.5,1003,8,9,168,22,London
2011-02-14,8,3,0.0,8.3,2,79,01:31 PM,05:35 AM,08:17 AM,06:13 PM,4,2,5,2,22,56,91,2.6,1002,8,10,203,13,London
2011-02-15,6,3,0.0,5.0,2,86,02:46 PM,06:18 AM,08:15 AM,06:15 PM,4,1,5,1,29,84,95,2.9,993,6,7,149,18,London
2011-02-16,9,3,0.0,10.0,2,94,04:09 PM,06:53 AM,08:13 AM,06:16 PM,4,2,5,2,23,48,92,0.1,995,9,9,161,14,London
2011-02-17,10,3,0.0,8.3,2,100,05:36 PM,07:21 AM,08:11 AM,06:18 PM,4,3,5,3,19,77,93,0.0,1004,10,6,66,11,London
2011-02-18,8,2,0.0,10.0,1,100,07:03 PM,07:45 AM,08:09 AM,06:20 PM,2,1,4,1,20,65,91,0.0,1012,8,6,104,12,London
2011-02-19,5,3,0.0,5.1,1,84,08:30 PM,08:06 AM,08:07 AM,06:22 PM,3,0,4,0,23,91,99,9.3,1010,5,5,162,14,London
2011-02-20,6,3,0.0,5.1,1,76,09:58 PM,08:27 AM,08:05 AM,06:24 PM,3,1,4,1,15,89,95,0.7,1015,6,4,128,10,London
2011-02-21,6,2,0.0,5.1,1,69,11:24 PM,08:48 AM,08:03 AM,06:25 PM,3,1,4,1,18,96,95,2.1,1014,6,2,96,12,London
2011-02-22,7,2,0.0,5.1,2,61,No moonrise,09:13 AM,08:01 AM,06:27 PM,4,3,5,3,11,89,95,0.9,1016,7,4,140,7,London
2011-02-23,9,4,0.0,5.4,2,53,12:48 AM,09:43 AM,07:59 AM,06:29 PM,6,4,7,4,25,89,98,14.7,1017,9,9,195,15,London
2011-02-24,13,6,0.0,10.0,2,46,02:07 AM,10:19 AM,07:57 AM,06:31 PM,8,7,9,7,23,50,92,0.0,1022,13,8,256,13,London
2011-02-25,12,5,0.0,5.4,3,38,03:18 AM,11:05 AM,07:55 AM,06:33 PM,8,7,9,7,25,91,96,0.4,1024,12,7,217,15,London
2011-02-26,9,4,0.0,7.0,2,31,04:17 AM,12:01 PM,07:53 AM,06:34 PM,7,4,8,4,33,77,95,7.9,1014,9,7,260,21,London
2011-02-27,8,3,0.0,10.1,2,23,05:04 AM,01:04 PM,07:51 AM,06:36 PM,2,2,5,2,26,61,84,1.1,1014,8,9,180,17,London
2011-02-28,5,1,0.0,5.4,1,16,05:40 AM,02:12 PM,07:49 AM,06:38 PM,2,-1,3,-1,26,81,92,1.0,1029,5,9,175,17,London
2011-03-01,6,0,0.0,7.0,1,15,06:08 AM,03:22 PM,07:47 AM,06:40 PM,1,-1,3,-1,23,67,88,0.0,1037,6,10,64,15,London
2011-03-02,7,-0,0.0,11.0,2,8,06:30 AM,04:31 PM,07:45 AM,06:42 PM,1,-1,3,-1,26,28,88,0.0,1036,7,10,30,17,London
2011-03-03,8,3,0.0,7.0,2,1,06:49 AM,05:39 PM,07:42 AM,06:43 PM,3,2,5,2,28,62,85,0.9,1008,8,9,172,18,London
2011-03-04,8,2,0.0,8.6,2,0,07:06 AM,06:46 PM,07:40 AM,06:45 PM,2,1,5,1,24,67,85,1.5,1007,8,8,208,15,London
2011-03-05,9,1,0.0,10.1,2,0,07:21 AM,07:53 PM,07:38 AM,06:47 PM,2,2,5,2,25,50,80,0.4,1012,9,9,248,16,London
2011-03-06,9,3,0.0,11.1,2,6,07:37 AM,08:59 PM,07:36 AM,06:49 PM,3,3,6,3,23,55,82,0.1,1014,9,9,225,15,London
2011-03-07,9,-1,0.0,11.2,3,14,07:53 AM,10:06 PM,07:34 AM,06:50 PM,0,1,4,1,19,6,79,0.0,1030,9,9,80,12,London
2011-03-08,11,-2,0.0,11.2,3,21,08:12 AM,11:14 PM,07:32 AM,06:52 PM,2,3,5,3,18,5,81,0.0,1021,11,10,191,11,London
2011-03-09,10,2,0.0,8.6,2,28,08:33 AM,No moonset,07:29 AM,06:54 PM,3,2,6,2,33,50,85,0.1,1016,10,10,248,20,London
2011-03-10,11,3,0.0,5.6,2,36,09:01 AM,12:21 AM,07:27 AM,06:56 PM,6,3,7,3,40,69,91,0.2,1012,11,10,238,24,London
2011-03-11,11,3,0.0,10.1,2,43,09:36 AM,01:27 AM,07:25 AM,06:57 PM,4,3,6,3,27,51,86,0.0,1014,11,10,226,16,London
2011-03-12,12,4,0.0,8.6,2,50,10:20 AM,02:28 AM,07:23 AM,06:59 PM,5,5,8,5,22,62,87,0.6,1003,12,7,166,14,London
2011-03-13,11,5,0.0,5.9,2,57,11:16 AM,03:24 AM,07:20 AM,07:01 PM,7,6,8,6,16,90,94,1.1,1001,11,6,236,10,London
2011-03-14,10,2,0.0,8.8,2,65,12:23 PM,04:09 AM,07:18 AM,07:03 PM,4,3,6,3,20,40,90,0.1,1014,10,8,98,13,London
2011-03-15,14,6,0.0,10.2,3,72,01:40 PM,04:47 AM,07:16 AM,07:04 PM,7,7,9,7,21,59,87,0.2,1014,14,10,70,15,London
2011-03-16,10,5,0.0,7.4,2,79,03:02 PM,05:18 AM,07:13 AM,07:06 PM,6,4,7,4,20,73,91,0.3,1013,10,9,21,14,London
2011-03-17,10,4,0.0,8.8,2,86,04:27 PM,05:44 AM,07:11 AM,07:08 PM,4,4,6,4,14,51,84,0.0,1015,10,10,276,11,London
2011-03-18,7,3,0.0,8.8,1,94,05:55 PM,06:06 AM,07:09 AM,07:10 PM,4,3,5,3,13,66,96,3.4,1022,7,6,105,8,London
2011-03-19,12,-1,0.0,11.6,3,100,07:23 PM,06:27 AM,07:07 AM,07:11 PM,1,4,5,4,12,8,76,0.0,1033,12,10,94,7,London
2011-03-20,12,2,0.0,10.2,2,100,08:51 PM,06:49 AM,07:04 AM,07:13 PM,3,4,6,4,16,59,83,0.0,1033,12,8,207,9,London
2011-03-21,15,3,0.0,8.8,3,84,10:19 PM,07:13 AM,07:02 AM,07:15 PM,6,8,9,8,9,54,84,0.1,1034,15,7,227,5,London
2011-03-22,14,8,0.0,10.2,3,77,11:44 PM,07:42 AM,07:00 AM,07:16 PM,9,11,11,11,9,45,85,0.5,1037,14,10,149,5,London
2011-03-23,18,7,0.0,11.6,4,70,No moonrise,08:16 AM,06:57 AM,07:18 PM,8,11,12,11,13,1,81,0.0,1040,18,9,79,9,London
2011-03-24,15,5,0.0,6.3,3,63,01:01 AM,09:01 AM,06:55 AM,07:20 PM,6,7,9,7,18,68,83,0.0,1034,15,7,78,11,London
2011-03-25,18,4,0.0,11.6,3,55,02:07 AM,09:54 AM,06:53 AM,07:22 PM,7,10,10,10,9,11,83,0.0,1021,18,6,107,5,London
2011-03-26,16,5,0.0,11.6,3,48,02:59 AM,10:57 AM,06:50 AM,07:23 PM,7,8,9,8,18,48,88,3.7,1015,16,6,113,11,London
2011-03-27,14,4,0.0,11.6,3,41,03:40 AM,12:04 PM,06:48 AM,07:25 PM,6,7,9,7,17,50,87,0.3,1014,14,8,70,11,London
2011-03-28,13,4,0.0,11.6,2,34,04:11 AM,01:14 PM,06:46 AM,07:27 PM,6,8,9,8,11,45,83,0.0,1016,13,7,96,7,London
2011-03-29,16,4,0.0,11.6,3,26,04:35 AM,02:22 PM,06:43 AM,07:28 PM,7,8,10,8,18,28,84,1.4,1013,16,9,152,11,London
2011-03-30,12,7,0.0,6.4,2,19,04:55 AM,03:31 PM,06:41 AM,07:30 PM,8,7,9,7,21,94,94,1.2,1011,12,5,209,14,London
2011-03-31,16,8,0.0,7.7,3,15,05:12 AM,04:37 PM,06:39 AM,07:32 PM,10,10,12,10,33,73,91,2.7,1012,16,9,224,21,London
2011-04-01,16,11,0.0,9.0,3,0,05:29 AM,05:44 PM,06:37 AM,07:33 PM,10,10,12,10,30,67,89,0.2,1017,16,9,203,20,London
2011-04-02,17,9,0.0,9.1,3,0,05:44 AM,06:50 PM,06:34 AM,07:35 PM,10,12,13,12,25,53,84,0.1,1010,17,10,213,15,London
2011-04-03,15,6,0.0,7.8,3,0,06:00 AM,07:57 PM,06:32 AM,07:37 PM,7,9,10,9,18,58,81,1.0,1014,15,10,236,12,London
2011-04-04,12,4,0.0,9.1,2,3,06:18 AM,09:04 PM,06:30 AM,07:38 PM,5,5,8,5,25,68,82,0.0,1021,12,6,236,16,London
2011-04-05,14,7,0.0,6.6,3,10,06:40 AM,10:12 PM,06:28 AM,07:40 PM,8,8,10,8,32,92,86,0.4,1021,14,9,216,21,London
2011-04-06,21,9,0.0,11.6,5,18,07:06 AM,11:18 PM,06:25 AM,07:42 PM,10,13,14,13,24,28,80,0.0,1025,21,10,214,15,London
2011-04-07,21,7,0.0,11.6,4,25,07:38 AM,No moonset,06:23 AM,07:43 PM,10,14,15,14,15,15,77,0.0,1027,21,9,261,10,London
2011-04-08,22,6,0.0,11.6,5,33,08:19 AM,12:20 AM,06:21 AM,07:45 PM,9,14,15,14,11,3,74,0.0,1027,22,10,276,7,London
2011-04-09,17,6,0.0,11.6,3,40,09:10 AM,01:17 AM,06:19 AM,07:47 PM,8,11,12,11,16,31,79,0.0,1025,17,8,88,11,London
2011-04-10,19,5,0.0,10.4,3,48,10:12 AM,02:05 AM,06:16 AM,07:48 PM,6,10,11,10,18,35,75,0.0,1024,19,8,75,11,London
2011-04-11,19,5,0.0,10.4,4,56,11:23 AM,02:44 AM,06:14 AM,07:50 PM,9,12,13,12,18,21,78,0.0,1022,19,10,271,12,London
2011-04-12,13,4,0.0,11.6,4,63,12:40 PM,03:17 AM,06:12 AM,07:52 PM,2,6,8,6,22,28,70,0.0,1029,13,10,307,15,London
2011-04-13,13,2,0.0,9.2,2,71,02:01 PM,03:43 AM,06:10 AM,07:53 PM,3,6,7,6,15,69,75,0.2,1023,13,9,238,10,London
2011-04-14,13,3,0.0,6.7,3,78,03:24 PM,04:06 AM,06:08 AM,07:55 PM,6,8,9,8,13,82,85,1.0,1019,13,6,211,8,London
2011-04-15,14,7,0.0,9.2,3,86,04:49 PM,04:28 AM,06:06 AM,07:57 PM,8,10,11,10,9,66,81,0.2,1020,14,8,203,6,London
2011-04-16,17,5,0.0,11.6,3,93,06:16 PM,04:49 AM,06:03 AM,07:58 PM,8,11,11,11,8,45,81,1.6,1022,17,6,244,5,London
2011-04-17,18,4,0.0,11.6,4,100,07:44 PM,05:12 AM,06:01 AM,08:00 PM,8,12,12,12,11,31,78,0.4,1024,18,8,119,7,London
2011-04-18,17,5,0.0,13.4,3,100,09:11 PM,05:38 AM,05:59 AM,08:02 PM,6,11,12,11,19,32,73,0.0,1018,17,8,83,12,London
2011-04-19,24,8,0.0,14.5,5,84,10:34 PM,06:10 AM,05:57 AM,08:03 PM,10,15,15,15,13,23,74,0.0,1013,24,10,130,8,London
2011-04-20,24,9,0.0,14.5,5,77,11:48 PM,06:51 AM,05:55 AM,08:05 PM,10,16,16,16,12,13,72,0.0,1014,24,10,79,7,London
2011-04-21,24,9,0.0,14.5,5,69,No moonrise,07:42 AM,05:53 AM,08:06 PM,9,16,17,16,16,8,65,0.0,1013,24,10,91,10,London
2011-04-22,23,9,0.0,14.5,5,61,12:48 AM,08:43 AM,05:51 AM,08:08 PM,10,16,17,16,14,10,68,0.0,1009,23,10,124,9,London
2011-04-23,26,9,0.0,14.5,5,54,01:35 AM,09:51 AM,05:49 AM,08:10 PM,12,18,19,18,7,18,71,1.2,1012,26,10,138,4,London
2011-04-24,24,10,0.0,14.5,5,46,02:10 AM,11:01 AM,05:47 AM,08:11 PM,12,16,17,16,13,28,79,1.1,1018,24,9,102,9,London
2011-04-25,20,7,0.0,14.5,5,39,02:37 AM,12:12 PM,05:45 AM,08:13 PM,8,13,13,13,19,8,73,0.0,1023,20,8,94,14,London
2011-04-26,17,7,0.0,13.4,3,31,02:59 AM,01:21 PM,05:43 AM,08:15 PM,7,9,11,9,21,53,81,0.0,1025,17,10,10,16,London
2011-04-27,16,5,0.0,14.5,4,24,03:18 AM,02:28 PM,05:41 AM,08:16 PM,4,8,10,8,21,20,68,0.0,1025,16,10,20,15,London
2011-04-28,17,3,0.0,13.4,3,16,03:35 AM,03:35 PM,05:39 AM,08:18 PM,6,8,10,8,24,48,79,0.0,1019,17,10,138,17,London
2011-04-29,19,8,0.0,13.5,4,9,03:51 AM,04:41 PM,05:37 AM,08:20 PM,9,12,13,12,20,56,78,0.6,1012,19,9,29,14,London
2011-04-30,18,9,0.0,14.5,5,1,04:07 AM,05:47 PM,05:35 AM,08:21 PM,8,12,13,12,26,24,75,0.1,1009,18,10,49,18,London
2011-05-01,17,9,0.0,14.5,4,1,04:24 AM,06:54 PM,05:33 AM,08:23 PM,5,11,13,11,30,21,63,0.1,1010,17,10,61,21,London
2011-05-02,14,6,0.0,14.5,4,0,04:45 AM,08:02 PM,05:31 AM,08:25 PM,3,7,10,7,34,5,64,0.0,1012,14,10,59,24,London
2011-05-03,14,4,0.0,14.5,4,0,05:09 AM,09:09 PM,05:30 AM,08:26 PM,1,6,9,6,23,19,62,0.0,1017,14,10,65,16,London
2011-05-04,17,2,0.0,14.5,4,6,05:40 AM,10:13 PM,05:28 AM,08:28 PM,3,8,9,8,19,25,69,0.0,1022,17,9,90,12,London
2011-05-05,19,4,0.0,12.5,4,13,06:18 AM,11:12 PM,05:26 AM,08:29 PM,6,11,12,11,21,61,70,0.1,1020,19,8,142,13,London
2011-05-06,23,9,0.0,14.5,5,21,07:07 AM,No moonset,05:24 AM,08:31 PM,8,15,16,15,21,28,63,0.0,1016,23,10,151,13,London
2011-05-07,23,13,0.0,11.5,4,28,08:06 AM,12:03 AM,05:22 AM,08:33 PM,12,16,17,16,19,67,74,1.3,1011,23,7,139,12,London
2011-05-08,18,11,0.0,13.5,4,35,09:14 AM,12:44 AM,05:21 AM,08:34 PM,11,15,15,15,19,50,78,6.3,1014,18,8,169,14,London
2011-05-09,19,9,0.0,14.5,5,42,10:28 AM,01:18 AM,05:19 AM,08:36 PM,9,13,14,13,19,30,77,0.2,1021,19,7,187,13,London
2011-05-10,19,11,0.0,14.5,5,50,11:46 AM,01:46 AM,05:17 AM,08:37 PM,11,14,15,14,15,3,78,0.1,1025,19,8,214,11,London
2011-05-11,15,8,0.0,13.5,3,57,01:05 PM,02:09 AM,05:16 AM,08:39 PM,10,11,12,11,15,66,88,1.3,1024,15,7,251,9,London
2011-05-12,16,6,0.0,13.5,3,64,02:26 PM,02:30 AM,05:14 AM,08:41 PM,8,10,11,10,21,36,84,1.3,1020,16,8,267,14,London
2011-05-13,17,6,0.0,12.5,3,71,03:49 PM,02:51 AM,05:12 AM,08:42 PM,8,10,11,10,15,62,82,0.5,1020,17,8,244,10,London
2011-05-14,15,6,0.0,13.5,3,79,05:14 PM,03:12 AM,05:11 AM,08:44 PM,7,8,10,8,21,51,82,2.0,1019,15,9,289,14,London
2011-05-15,14,6,0.0,13.5,3,86,06:39 PM,03:36 AM,05:09 AM,08:45 PM,7,8,10,8,22,57,84,0.6,1025,14,10,289,15,London
2011-05-16,19,8,0.0,12.5,4,93,08:04 PM,04:05 AM,05:08 AM,08:47 PM,10,12,13,12,24,62,83,0.1,1023,19,10,257,16,London
2011-05-17,16,8,0.0,10.6,3,100,09:23 PM,04:41 AM,05:06 AM,08:48 PM,10,11,13,11,20,81,87,0.4,1020,16,10,245,14,London
2011-05-18,17,10,0.0,9.7,4,100,10:31 PM,05:27 AM,05:05 AM,08:50 PM,12,13,14,13,20,96,91,0.4,1015,17,6,239,14,London
2011-05-19,16,7,0.0,11.6,3,85,11:25 PM,06:24 AM,05:04 AM,08:51 PM,9,12,13,12,8,55,79,0.1,1018,16,8,287,5,London
2011-05-20,17,8,0.0,13.5,3,78,No moonrise,07:31 AM,05:02 AM,08:53 PM,9,12,13,12,16,45,79,0.1,1019,17,8,256,10,London
2011-05-21,19,8,0.0,14.5,5,70,12:06 AM,08:42 AM,05:01 AM,08:54 PM,9,13,14,13,18,21,79,0.0,1019,19,8,213,12,London
2011-05-22,16,9,0.0,12.6,3,63,12:37 AM,09:55 AM,05:00 AM,08:55 PM,8,11,13,11,31,41,76,0.4,1016,16,10,234,21,London
2011-05-23,18,7,0.0,13.6,3,56,01:02 AM,11:06 AM,04:58 AM,08:57 PM,9,11,12,11,31,33,80,0.0,1020,18,10,227,22,London
2011-05-24,17,6,0.0,14.5,4,49,01:22 AM,12:15 PM,04:57 AM,08:58 PM,6,10,11,10,24,11,72,0.0,1025,17,10,260,17,London
2011-05-25,18,5,0.0,14.5,4,41,01:40 AM,01:23 PM,04:56 AM,08:59 PM,7,11,12,11,17,15,72,0.0,1023,18,8,192,11,London
2011-05-26,14,9,0.0,14.0,3,34,01:56 AM,02:29 PM,04:55 AM,09:01 PM,9,10,12,10,32,69,83,1.6,1008,14,10,235,21,London
2011-05-27,16,6,0.0,14.9,3,27,02:12 AM,03:36 PM,04:54 AM,09:02 PM,7,10,11,10,22,53,79,0.5,1017,16,10,282,16,London
2011-05-28,14,5,0.0,12.4,3,19,02:29 AM,04:42 PM,04:53 AM,09:03 PM,9,8,11,8,26,71,89,0.3,1015,14,9,229,17,London
2011-05-29,17,9,0.0,14.9,4,12,02:49 AM,05:50 PM,04:52 AM,09:05 PM,12,13,14,13,19,75,88,0.4,1012,17,8,147,13,London
2011-05-30,20,10,0.0,14.1,4,5,03:12 AM,06:57 PM,04:51 AM,09:06 PM,12,13,14,13,19,82,89,2.3,1011,20,5,199,13,London
2011-05-31,15,5,0.0,16.6,3,1,03:40 AM,08:03 PM,04:50 AM,09:07 PM,7,9,11,9,19,42,81,2.7,1019,15,9,297,13,London
